MovieID,CustomerID,Rate,Date
15803,347655,3,2002-03-25
4060,821329,3,2005-01-08
8079,2174734,4,2005-08-05
13052,898239,3,2002-08-05
11186,2052296,5,2003-08-04
2782,2539964,5,2005-08-18
13847,797219,4,2005-04-05
6347,2410428,4,2005-01-03
4506,1777711,5,2004-12-07
10168,1775733,4,2005-09-20
12732,1646942,3,2005-03-16
9051,337058,1,2005-04-24
17179,2381313,5,2005-12-05
12133,1695685,3,2005-09-24
15050,679299,3,2004-05-10
14928,1924878,5,2005-01-04
15784,771180,5,2004-07-22
9426,173335,3,2004-11-22
16908,1983202,4,2002-09-30
2360,1436498,5,2004-05-08
12494,729229,3,2003-10-06
12517,504896,4,2004-03-11
4369,616599,3,2004-04-07
8915,535898,3,2005-05-17
5775,481721,5,2005-09-16
15272,1060157,1,2005-10-10
16377,1168172,5,2005-10-03
334,2519684,3,2005-07-05
13887,2637877,5,2005-11-10
10600,2307923,2,2005-11-06
13471,1875995,3,2005-01-04
9657,2485642,2,2005-09-20
3975,1431356,4,2005-04-08
1470,2115343,5,2003-11-05
7040,2395715,5,2004-03-19
9702,682970,3,2002-02-13
17245,1678167,5,2003-10-14
3775,2302876,2,2004-10-25
3021,1383691,2,2004-06-08
4043,1331046,4,2005-02-01
14660,1721846,4,2005-03-16
1744,581235,3,2003-09-01
3966,448870,4,2005-04-13
8832,1171575,5,2005-08-16
2470,1244060,3,2005-04-07
9960,57867,2,2005-05-23
4207,219425,5,2005-10-11
13593,358268,4,2003-02-12
9800,2242622,4,2005-01-24
14621,1930039,5,2004-10-11
2780,708244,2,2003-12-30
11337,1743756,3,2004-06-27
11552,158854,4,2005-06-19
3315,1724821,5,2005-03-12
11139,2016667,3,2005-11-08
7744,2254731,1,2005-08-03
517,1851595,5,2004-04-16
4633,621342,3,2004-09-06
13081,483006,1,2005-09-05
708,2015927,3,2001-11-25
1307,1708664,1,2005-09-25
17328,1882796,4,2004-11-10
13081,1178706,4,2005-03-23
15788,886068,3,2005-07-19
8571,1501287,4,2004-03-03
11263,1030065,2,2003-11-24
16242,380406,4,2005-09-02
12517,1374235,4,2004-01-13
2152,680325,2,2005-03-20
17215,2604293,5,2005-10-30
17499,439240,5,2005-01-19
30,1567322,4,2005-02-01
11149,863900,4,2004-01-18
11701,2279909,4,2005-05-21
17293,2567382,4,2005-09-15
1435,2112162,4,2005-07-31
1905,937001,5,2004-08-10
8379,756279,4,2003-08-26
14779,1083909,5,2004-01-06
7007,1136678,5,2001-09-06
11132,2118461,5,2005-10-12
14755,413855,4,2004-11-15
2643,1925492,4,2005-06-15
17220,2180671,3,2004-07-29
8915,2465943,5,2005-10-21
12792,2208207,5,2005-06-11
8387,694820,4,2005-03-01
1114,885859,3,2005-12-04
16063,1749648,4,2005-07-28
3522,1952959,3,2003-03-11
6721,2361388,2,2005-09-12
11265,2065726,4,2003-06-23
10446,74664,3,2005-05-04
2848,767958,4,2003-01-06
11064,1831828,5,2002-07-18
6418,44481,3,2004-10-28
48,1191743,4,2005-08-20
16880,1006933,3,2004-10-01
7399,2270103,5,2004-05-31
3078,2467757,5,2005-10-15
17281,242425,1,2005-10-25
15381,417925,5,2005-03-17
17513,1835380,2,2002-06-23
5775,1950780,5,2005-02-05
5561,2376113,5,2004-10-27
2992,536103,3,2004-05-31
7852,308257,3,2004-03-26
14732,2396327,3,2005-06-20
8177,353900,2,2005-07-22
15730,1304853,3,2004-11-02
12501,2396898,5,2001-12-11
14263,936183,3,2003-12-30
7786,162474,5,2004-07-16
6739,767258,5,2005-01-21
3463,1683628,4,2005-07-25
11745,1010087,5,2005-04-08
2992,2195600,4,2005-09-27
15450,1515331,3,2004-02-11
2462,2276962,4,2005-10-22
12881,2477965,2,2003-12-26
11166,2448553,2,2005-09-12
3058,1142140,5,2005-09-07
10230,828367,3,2004-06-29
191,447190,3,2005-03-07
4972,1187678,2,2005-03-06
1853,1311672,4,2004-01-04
11029,1980593,2,2001-11-27
14525,1090465,5,2004-12-30
5862,866679,4,2003-05-30
16207,1757328,4,2005-09-19
900,586026,4,2004-02-14
16901,299438,5,2004-12-22
643,43193,4,2005-11-04
6428,2502775,4,2005-08-19
10426,163988,2,2005-11-14
2617,249030,2,2003-07-21
12317,1111129,4,2005-07-18
8883,1492086,4,2004-08-13
12966,189861,4,2005-09-05
10759,2538648,3,2005-10-01
13198,690339,3,2005-11-25
2597,1313340,4,2005-10-24
5112,672097,3,2005-05-28
12435,235760,5,2005-08-13
2690,1815954,4,2002-02-15
2913,585300,2,2005-08-22
13050,2095922,3,2003-12-16
17147,2238045,4,2005-04-08
165,868692,3,2002-01-19
7158,4905,4,2004-03-23
16605,157711,3,2005-06-27
2112,61884,1,2005-02-24
13511,1521921,5,2005-03-05
12075,257489,5,2005-01-12
6386,781293,3,2004-08-04
9024,252124,1,2004-12-11
3544,558634,4,2004-08-26
8651,2312816,4,2003-04-07
16922,2536922,2,2005-04-30
17088,1207290,4,2005-06-01
9051,1929487,3,2004-11-02
6117,2503539,3,2004-11-30
5814,1413805,2,2004-08-13
11323,2555614,5,2003-09-02
3824,1801164,3,2004-02-04
9208,1385788,3,2005-02-16
8159,471064,4,2000-02-03
8379,1389513,4,2004-06-17
13207,2575392,4,2005-06-17
9685,1521697,2,2004-07-07
12886,2041537,5,2005-07-02
14215,1634568,3,2005-07-08
3587,487426,2,2004-11-22
4178,862596,1,2005-09-17
17627,71750,4,2005-07-19
14584,834496,2,2002-01-17
14039,2186370,4,2004-06-24
12348,1616500,2,2005-09-14
8627,159842,4,2005-11-15
4656,1253619,5,2004-07-04
10282,382817,3,2005-10-28
329,285623,5,2004-02-07
1959,2001037,4,2004-07-13
11077,2248482,3,2005-05-17
1267,1984378,3,2003-03-24
11265,75367,4,2004-02-24
16522,1939065,4,2005-02-15
7240,2001736,2,2002-10-24
2580,2129787,5,2004-12-21
3151,2285450,5,2005-02-24
8376,1927051,4,2005-09-14
9415,385523,3,2005-06-07
12232,1834423,5,2005-01-31
6771,1828700,2,2004-01-04
16128,294105,3,2005-06-05
6287,2347154,4,2004-11-17
12682,393278,4,2004-09-28
10695,1971270,4,2005-11-25
12974,1198962,4,2004-04-14
10947,2636890,3,2005-11-07
2874,1441035,3,2005-01-19
5814,1217702,3,2004-10-13
6231,573035,3,2004-03-24
10152,2066918,4,2005-05-13
17321,1853670,5,2004-11-19
2743,113062,3,2004-03-08
15393,1608814,3,2004-12-27
2395,906085,5,2005-08-09
5141,71594,4,2001-02-03
17431,1031887,5,2004-08-26
1307,1112713,1,2004-05-07
4266,248154,4,2004-09-29
15425,1322011,3,2004-06-11
8497,2169737,4,2004-01-11
937,328642,3,2004-12-17
16711,544033,5,2004-07-18
1912,2221646,4,2005-07-30
6408,1121060,5,2003-02-13
11334,688506,4,2004-10-30
8803,2177466,4,2004-12-29
13318,2255285,3,2004-12-08
15425,2069028,4,2005-06-01
10345,1759015,4,2005-11-12
13081,2448843,4,2005-10-05
15333,1843710,5,2004-04-02
8782,570118,4,2005-01-21
10170,1131258,5,2004-12-11
3960,936183,3,2002-11-21
15788,2245594,5,2005-02-16
2617,1084083,3,2005-07-03
9132,2006759,4,2001-11-01
7032,1945225,5,2004-12-03
397,1854120,5,2005-03-17
5345,1719025,3,2005-03-02
7786,1875549,4,2004-10-26
5814,389588,4,2003-05-24
7635,2144613,2,2005-05-09
12293,1339467,5,2005-06-25
12920,1119218,4,2005-06-27
964,1848868,1,2003-10-30
14274,1606419,3,2005-08-07
517,624610,5,2005-09-22
14890,1439350,2,2005-07-26
16954,121974,5,2003-11-21
13248,238740,3,2004-09-10
5097,1068988,3,2005-01-25
17215,2141522,2,2000-05-30
14545,1858464,4,2004-12-30
14847,1894763,5,2005-05-24
5793,395382,3,2005-04-21
9644,699430,5,2005-07-11
6347,2493370,4,2005-01-07
6720,628838,4,2005-07-20
7399,2207166,5,2005-06-07
6797,2542474,4,2003-07-30
5549,2015597,5,2004-09-14
5515,430289,3,2005-08-12
11165,481046,4,2005-04-16
15342,2141290,5,2005-02-21
758,494822,4,2005-02-24
6859,454319,5,2004-05-12
8938,1087472,4,2005-10-11
16588,1828429,4,2002-10-03
8181,1293060,4,2005-01-12
2186,592734,3,2004-03-25
6464,1840463,3,2003-05-11
8619,1562980,3,2005-03-09
8989,588513,5,2005-11-29
12335,43729,2,2005-01-28
14131,298140,5,2005-03-06
12096,1174250,3,2002-09-25
483,2576039,4,2004-01-06
1743,1251910,3,2005-12-29
11186,1590585,3,2003-09-30
2617,2269807,3,2004-03-18
10170,2318745,5,2005-09-09
10550,1587090,5,2005-01-29
14367,1635544,1,2005-11-08
15861,2397593,5,2005-12-24
16242,85747,3,2005-04-13
17154,1131767,4,2004-07-22
12305,150096,2,2001-03-24
16068,2625242,4,2001-08-01
11398,966580,3,2005-04-11
11323,1663823,4,2005-09-21
6221,444105,4,2000-02-23
5181,1353214,3,2005-02-25
2462,1806130,3,2005-05-05
10379,1560367,3,2005-03-20
12958,2234267,4,2005-06-20
3733,2393478,1,2005-04-11
11638,325552,3,2000-03-07
14365,267263,5,2005-07-18
5391,2325588,1,2002-06-07
8743,940907,3,2005-02-15
17149,1927548,3,2005-09-06
5862,1334761,4,2002-10-02
5556,558634,4,2005-11-18
4640,2277140,5,2005-01-27
6134,1508115,4,2005-06-21
17481,193362,5,2005-04-11
7586,2359874,4,2005-07-08
9054,478775,2,2005-08-13
2782,1978041,3,2005-09-30
2277,2442218,3,2004-07-27
2905,2390575,4,2004-11-11
14660,1922494,4,2004-11-17
16265,1025559,3,2004-08-19
16343,1855514,4,2005-04-06
6037,53419,3,2005-06-16
9617,1367906,3,2004-10-23
11882,1382242,4,2005-07-08
9132,1943174,2,2002-04-06
14928,1400079,5,2005-09-08
3611,1251664,1,2002-08-29
1972,199365,5,2004-02-14
12317,1231805,4,2005-03-23
14978,490773,3,2005-03-07
13887,1124877,4,2005-10-13
12092,1609424,2,2003-09-19
8387,1402631,3,2003-11-02
1180,735305,4,2003-07-21
5363,2539314,3,2004-09-10
1832,54072,5,2005-02-23
16082,2356800,3,2005-09-23
13534,2467045,3,2004-03-15
1659,755549,3,2004-11-28
12470,2457851,3,2003-05-05
9800,866531,5,2003-02-14
15540,1856814,4,2004-08-17
10123,42064,4,2004-12-28
13255,2446246,3,2005-09-13
13466,403771,4,2005-03-08
11638,1849521,3,2005-01-19
4432,923317,3,2004-02-25
7563,962098,3,2003-07-23
16415,741953,5,2005-07-01
5656,1551040,4,2003-10-02
1918,1222914,4,2004-11-09
12085,754267,3,2003-04-15
10170,624943,3,2005-07-19
16572,648022,3,2004-07-29
14229,109177,3,2005-05-17
2059,2154572,5,2005-12-22
12153,85660,3,2004-04-14
2862,1514115,3,2005-10-06
11314,1768511,5,2005-07-05
13675,1873035,3,2005-05-17
16984,968600,5,2004-11-09
8596,1613165,4,2005-08-18
7390,65003,5,2004-04-27
15393,2301299,3,2005-09-23
14724,286282,5,2003-12-30
6386,629798,4,2005-07-07
8327,1383024,4,2004-12-20
2462,321187,3,2005-07-26
15211,1275352,3,2002-01-02
11234,664790,4,2005-10-29
17324,2401371,3,2005-09-28
8413,468579,3,2005-06-18
15532,650326,2,2005-01-09
9756,565148,3,2005-09-30
1798,1612350,3,2004-06-18
8379,689758,3,2004-12-21
15151,1851769,3,2005-08-11
17565,1634930,3,2004-12-21
14312,1284253,3,2003-02-13
3182,1307137,3,2005-04-11
14869,2375231,4,2004-09-24
6693,859837,4,2004-12-12
2916,980538,2,2005-11-21
17330,2011089,4,2005-11-27
6255,220334,4,2005-11-06
2643,1295085,2,2005-06-29
4545,1889005,3,2004-04-16
13526,2028737,4,2005-06-12
3160,762679,1,2005-01-26
9828,706414,3,2005-09-23
7155,1054606,4,2005-08-23
11209,854675,4,2004-10-28
1642,1468318,4,2005-06-20
4432,1460301,3,2005-01-19
15048,468956,3,2005-10-06
2372,1372729,5,2005-01-13
12778,544033,4,2005-02-20
9051,2064714,5,2004-05-08
4833,928733,3,2004-07-09
4767,1109861,3,2004-05-08
11314,1347881,2,2005-04-07
3222,1421137,4,2004-04-12
8107,1744939,2,2004-12-05
4727,649071,5,2003-11-07
13702,1541561,3,2005-08-25
7928,1609087,3,2004-07-11
11279,1626666,5,2003-10-13
16765,2403449,3,2000-08-10
14408,1932640,4,2002-12-03
16139,1722590,3,2004-10-01
285,502804,4,2004-01-26
5154,1721692,5,2005-07-25
6667,325164,2,2003-07-03
16075,332269,4,2004-11-05
14459,1960600,4,2005-01-19
2128,988340,4,2005-04-12
11022,213124,5,2004-10-28
10241,610540,4,2003-03-24
7160,2186968,3,2005-01-12
30,1484680,3,2004-11-16
13628,76164,4,2005-06-29
9645,2220194,3,2004-04-05
420,1900854,5,2003-12-28
10607,2396268,3,2005-07-05
15843,330282,4,2005-06-05
15156,2639030,5,2004-10-01
2868,48210,3,2005-04-17
12102,746892,5,2002-08-24
10928,895011,3,2003-11-15
14472,2000674,3,2005-02-24
16171,836435,3,2003-07-12
3860,1077403,4,2004-02-06
15676,1549264,4,2005-01-08
270,280844,4,2004-08-21
5496,1981922,4,2004-12-29
8569,2199439,3,2000-12-21
17165,79183,5,2005-09-29
14198,1397153,5,2004-06-11
14198,1851060,3,2005-11-01
3917,703838,5,2005-02-24
30,2385696,4,2004-07-05
8954,2638766,5,2004-08-06
14313,1214381,5,2001-07-20
1633,439926,5,2004-07-05
16147,83271,5,2005-05-31
15377,545639,3,2005-05-18
15803,251262,5,2005-01-23
4670,2530572,4,2005-10-30
11265,140952,4,2004-07-28
15578,1363059,3,2004-12-29
5628,851108,5,2005-09-14
14725,2205046,4,2005-03-23
4089,1282507,3,2004-08-26
10550,540844,4,2005-03-23
175,1698316,4,2004-06-08
3254,1624369,4,2005-04-26
5628,878048,3,2004-01-20
10372,1207822,5,2001-03-08
13767,1337228,4,2004-06-08
2920,1549473,3,2004-02-16
7624,1588013,5,2005-01-13
12056,2156184,3,2005-06-24
13056,2481515,3,2001-09-10
2465,732425,4,2004-11-06
16242,470439,3,2004-12-07
1013,744757,3,2005-09-03
7786,105260,5,2005-06-29
4306,701308,4,2005-05-19
11173,654806,4,2005-05-12
7234,1889407,4,2005-07-01
13643,1181472,3,2005-10-11
10730,1974473,2,2005-03-10
12244,504559,2,2003-03-31
15393,1660685,5,2005-01-30
13728,1390682,3,2005-04-04
11323,1471543,4,2004-10-27
846,1876952,2,2005-09-26
17308,2589918,4,2005-08-04
15939,1073729,5,2005-06-04
2112,1437202,3,2004-10-29
8754,1513680,2,2004-08-12
5826,424947,4,2004-10-15
4956,1930587,4,2005-08-10
7040,2309390,1,2004-01-07
5704,1756542,5,2004-02-02
13728,252484,5,2005-05-24
16840,820785,4,2005-08-07
9378,151484,5,2004-02-09
8669,84947,3,2001-06-14
1646,1200256,3,2004-07-25
5317,1302917,4,2004-01-23
12161,2187566,4,2004-11-05
2735,993550,3,2005-05-02
5732,24088,4,2005-06-19
11523,512295,4,2005-08-30
8016,321902,1,2003-07-22
11047,1668584,3,2003-06-23
13186,398903,2,2002-10-19
9337,518137,4,2005-08-15
16075,886746,4,2004-10-22
708,90273,2,2004-05-21
6475,1708295,3,2005-06-10
3890,1417402,3,2004-11-08
3320,1923127,4,2004-02-13
4570,1711505,4,2005-07-10
2594,1672117,4,2004-07-16
12792,1053661,5,2005-06-24
2498,134509,5,2005-12-10
16153,1405379,5,2003-02-20
3106,1318272,4,2004-09-29
13705,155041,4,2005-07-12
14115,2567555,3,2005-09-09
15962,2209992,3,2004-04-28
13050,2138182,4,2004-08-05
17081,956229,2,2003-12-19
10607,2647915,4,2005-12-09
10226,178448,3,2003-01-03
11949,736962,3,2004-11-09
8099,2503356,4,2003-09-16
15296,1181609,4,2004-05-03
1843,423004,2,2004-08-23
1704,1924243,3,2005-09-14
11089,168526,5,2005-10-24
8764,1702841,2,2005-06-10
1428,500965,4,2005-09-26
11451,556136,3,2005-03-07
1102,429565,5,2003-11-26
985,881562,4,2004-09-06
16550,2140354,3,2005-10-25
1744,295984,4,2005-06-24
8666,1125803,4,2004-08-19
6497,1535383,3,2005-06-27
7874,1043768,4,2005-02-24
16082,1496597,3,2005-01-25
108,2108715,3,2005-11-16
4345,189915,4,2005-02-04
14574,1585944,5,2005-10-25
17355,1021107,4,2005-03-02
13676,2549133,2,2004-09-01
10820,1328243,5,2005-03-27
8046,339143,4,2005-10-15
9415,743178,4,2005-06-21
3151,940434,3,2005-06-18
285,2278230,3,2005-01-04
10461,1873377,5,2004-10-26
17506,237730,3,2005-02-08
14940,194845,5,2005-06-18
348,460795,4,2001-06-16
10835,2221057,1,2005-04-02
7624,466192,5,2001-01-05
3427,298618,3,2005-12-31
17169,1700352,4,2005-06-07
12161,2038372,3,2004-05-21
7509,2480412,4,2003-11-03
14925,518439,4,2005-10-03
1035,1167767,3,2004-05-22
15756,1257529,3,2005-01-04
3900,2242037,3,2005-06-09
14312,65972,4,2003-08-18
9645,1788137,2,2004-08-30
6386,1076077,4,2004-01-11
7125,1884512,2,2003-06-19
457,2016893,5,2005-04-01
11975,1710599,4,2005-10-22
7811,128311,3,2003-11-03
3184,1120712,2,2004-05-01
1595,1364396,5,2005-10-09
1408,2318450,2,2002-05-22
7230,1401544,5,2005-03-23
5924,2538105,4,2001-12-12
1719,2243654,3,2005-06-15
9340,328209,4,2004-02-22
9381,2077384,3,2002-10-30
12255,1424084,1,2002-11-15
3611,1351211,1,2003-09-13
16148,2580484,3,2002-02-28
2578,2175564,4,2005-06-16
1799,57047,3,2001-07-19
6833,828654,4,2004-12-19
6555,1974692,4,2004-12-27
3917,2254993,5,2005-09-12
6196,1954085,3,2005-03-28
17398,307505,5,2005-09-04
14410,1233657,5,2005-03-21
3433,748392,3,2004-06-30
4454,1215016,5,2005-10-13
6256,387418,1,2005-12-09
269,1697451,4,2002-12-02
12359,1052897,4,2005-06-27
14454,2375763,3,2004-12-01
14212,137253,5,2005-12-28
8393,1183662,4,2005-05-18
15531,2251004,2,2003-12-08
11673,1648741,2,2005-08-17
10275,1248923,4,2004-10-23
175,2396783,5,2003-01-20
4389,196494,4,2005-05-25
11040,1945875,4,2004-11-26
4656,433333,5,2004-09-26
12172,2606108,3,2005-10-07
985,1532984,3,2004-09-03
14928,428092,5,2002-11-14
3689,1768500,4,2005-10-25
5154,2553112,4,2005-08-26
607,2457583,2,2005-01-28
10491,1141786,3,2005-11-17
16948,1049822,5,2005-05-15
2462,2207122,3,2005-11-15
6037,2473818,4,2003-07-17
10832,1066774,5,2004-07-28
5292,2458039,5,2005-07-03
4353,2449394,5,2005-01-24
3938,1422032,5,2005-08-21
8743,602149,3,2004-03-08
10947,1441532,5,2005-10-17
15496,2128818,4,2005-02-13
15582,1463012,4,2005-06-24
2590,1281982,4,2005-07-21
13177,465436,5,2004-12-08
15205,1059116,4,2005-10-04
16668,2053689,3,2005-02-15
16339,1008631,4,2004-05-22
1401,2613654,3,2003-06-20
2578,2236522,5,2005-10-30
9482,1855895,4,2005-02-09
3418,254801,3,2005-03-09
10191,1706987,3,2005-01-19
16286,2160024,3,2005-05-06
3870,992739,3,2004-10-01
2890,2418385,4,2004-08-05
14092,1609442,3,2002-11-27
16495,1980593,2,2004-08-12
3434,909167,3,2004-04-01
8669,463267,3,2005-04-12
14981,1222274,5,2005-04-09
5223,197197,4,2005-03-12
6497,1454688,3,2004-08-10
607,2596426,5,2001-02-20
15373,262404,3,2002-03-22
15815,334324,2,2005-08-24
3860,228896,4,2005-04-21
9940,505375,1,2004-07-29
11888,1154469,4,2003-11-04
313,1293467,2,2005-08-07
14621,1293844,5,2002-09-06
8483,2358148,4,2004-09-09
6775,1139404,1,2003-04-07
3058,2134965,3,2003-07-28
1392,601986,3,2003-09-01
14382,442134,2,2005-08-28
16390,935519,4,2004-02-03
9482,300819,5,2004-01-16
201,2266265,3,2004-01-12
316,830282,5,2005-09-29
8636,1075840,2,2005-12-07
13264,467707,4,2005-11-23
13056,879131,5,2003-12-23
8743,1331232,3,2003-01-13
12232,1432820,3,2005-01-19
6910,2565696,4,2003-12-17
686,2014838,2,2005-06-11
13391,1890819,5,2004-07-19
4841,1328011,2,2004-02-11
6844,1859405,4,2003-11-18
15007,322191,2,2005-08-06
16325,609861,5,2005-01-03
14507,456361,4,2002-10-17
6692,368136,2,2004-07-19
6887,742589,5,2005-09-06
4951,1842355,5,2005-10-12
3955,2611681,5,2005-09-26
689,696845,4,2005-04-14
14538,1777133,4,2004-10-15
10820,689742,5,2005-07-05
2152,592104,2,2004-12-13
14198,1267008,3,2005-05-27
12785,2340549,3,2001-06-01
14240,198198,5,2005-03-12
6287,1451907,5,2004-04-25
16961,1255940,5,2004-08-09
3013,1216862,3,2005-08-15
14667,673619,3,2005-07-19
16482,1387990,3,2005-11-08
13437,2344833,4,2003-10-08
12678,386467,3,2003-06-24
16922,1409469,5,2005-02-22
7701,1185435,4,2005-08-08
11139,1679290,4,2004-07-13
4740,1473602,3,2005-05-22
3657,495324,1,2001-02-01
7509,830887,3,2004-05-12
11337,364057,3,2003-09-09
13534,1803268,3,2004-01-02
15570,1990616,5,2005-02-23
6134,2259434,4,2005-02-02
13923,114362,4,2004-05-21
5434,424505,3,2004-11-04
14410,1109118,3,2005-01-31
3938,608980,5,2005-11-02
7356,1973032,2,2005-03-18
15755,2575408,4,2005-01-12
13082,348723,3,2005-10-06
8954,2461125,3,2005-08-26
13580,2108751,2,2001-02-20
7886,1673689,2,2005-03-10
8644,1104349,4,2005-08-28
14667,2100834,4,2004-03-29
15968,690313,3,2004-05-08
6475,177183,5,2005-04-11
8370,1708506,5,2005-05-08
15818,2581588,2,2003-04-14
17174,28514,5,2005-04-09
1338,918735,4,2004-12-13
15045,2426898,2,2004-09-19
15424,2067357,4,2004-06-03
15116,1659578,4,2005-01-26
571,454122,1,2004-07-17
16702,937141,3,2005-02-14
8016,296959,4,2002-07-25
3253,662975,4,2004-09-07
12541,1195746,2,2005-09-12
4281,1030857,1,2004-05-06
2269,1485623,3,2004-11-08
4698,138034,3,2002-02-17
8327,758963,5,2005-08-14
6386,152911,2,2004-02-29
2100,1001509,3,2005-05-04
4867,1230405,4,2005-12-07
14203,1287177,2,2004-03-16
12476,706086,3,2005-08-04
11152,2504958,4,2005-09-03
14538,2333817,3,2004-09-22
197,1543114,3,2004-11-11
1799,892081,4,2003-10-15
7281,1257987,2,2005-10-25
15394,682589,3,2005-12-15
11717,1772901,3,2003-06-30
1225,2291306,1,2004-09-13
6596,565075,4,2005-07-21
2866,1855975,3,2003-01-03
8387,791177,3,2004-11-01
15048,774319,5,2004-10-18
5448,1771587,3,2004-11-11
13809,415547,3,2003-04-24
14185,105029,5,2004-12-22
4356,499077,4,2003-05-19
2371,1129831,3,2005-09-15
7155,817744,4,2004-07-26
8832,1231663,5,2005-01-22
8818,1967189,3,2003-11-17
7513,2011630,4,2004-12-06
12834,1078306,5,2005-12-16
6149,260459,3,2005-01-07
13771,769461,4,2003-05-28
6029,1466197,4,2005-01-19
2173,1349576,4,2005-10-20
2186,2472663,4,2005-06-01
6449,2625306,3,2003-03-06
5112,12207,4,2004-04-27
5696,2198115,5,2005-03-28
5112,1975981,3,2005-07-29
16366,442865,2,2004-01-13
7701,781453,5,2003-10-08
10583,1246439,4,2005-06-27
13342,1753560,3,2003-09-12
13555,2485642,2,2005-08-29
6042,390416,4,2004-07-27
1145,1020875,2,2005-01-04
9598,291816,5,2004-03-09
17293,213387,3,2005-09-18
14367,988032,3,2005-01-19
4315,1306812,4,2005-06-15
501,2569102,3,2005-11-23
9340,1485126,1,2005-03-02
3282,755443,3,2005-04-13
1069,1644510,5,2005-05-26
2916,701650,3,2005-02-02
4370,2176065,2,2004-05-05
1542,1778305,4,2005-03-10
5656,1809137,3,2003-03-20
14667,1832953,4,2005-03-29
17088,1171675,2,2005-11-15
6408,1595111,5,2005-10-31
8743,1443077,2,2004-12-22
15233,1598714,1,2003-04-16
12221,18739,4,2005-02-28
11040,2320771,4,2005-08-02
2209,443353,4,2005-03-07
7993,1731107,4,2005-07-24
12785,2343380,3,2004-08-30
468,927276,5,2005-07-01
9886,1807245,5,2005-03-12
10947,1832071,5,2005-02-18
14667,1934347,4,2001-01-07
14780,281938,3,2005-01-06
8908,1899016,3,2005-11-06
1466,1673350,2,2005-05-03
9878,305018,4,2004-09-29
11139,873283,4,2004-05-10
4432,1386329,5,2003-11-18
16139,566720,3,2004-03-01
6931,1258426,2,2005-05-03
9340,109275,3,2003-10-06
9882,1883854,4,2005-10-25
1370,1955337,3,2005-11-28
3192,284143,3,2005-10-24
746,1561310,3,2005-02-09
5169,577891,5,2004-11-28
12605,1126227,3,2003-09-30
13840,2273419,4,2004-03-14
7397,2578946,4,2003-08-26
6449,67813,4,2004-10-11
17508,394436,3,2005-10-11
8159,2087266,5,2004-06-28
2192,478932,4,2003-06-15
15582,1062152,4,2003-04-28
1428,2559181,5,2003-10-31
13327,2360817,3,2002-01-16
14103,650301,5,2005-05-11
14454,338575,1,2004-06-23
9051,1013280,3,2004-05-28
11152,2122755,5,2005-02-11
1410,2639876,3,2005-03-16
13488,450899,3,2005-10-11
2862,2047318,5,2004-01-20
10359,1937310,4,2005-12-07
12843,974174,4,2005-01-05
14970,2168178,3,2005-06-20
2580,1212887,4,2003-12-29
4791,1520998,4,2000-03-05
8101,2171685,1,2003-03-29
4640,1849703,5,2005-07-05
1220,515314,5,2005-04-20
7745,1840527,5,2004-11-22
16954,98211,5,2005-07-06
1719,1340179,2,2005-06-08
15764,102513,2,2004-01-13
9900,1107849,4,2005-09-06
6398,884750,3,2004-06-12
4478,2333714,5,2003-11-12
4972,2185626,2,2004-09-26
4356,9911,3,2005-01-29
6428,940410,4,2005-05-08
14660,1650462,4,2005-06-06
14302,2530475,5,2004-02-08
4740,956846,2,2002-02-23
12530,586128,4,2005-01-04
14999,1956226,2,2005-10-19
15394,809955,4,2004-11-03
9798,105982,4,2005-05-24
8851,499961,4,2005-05-06
14463,673382,1,2004-01-07
6428,2372852,3,2005-12-02
1833,718727,5,2004-04-14
1073,1893079,5,2005-08-21
15098,2615629,5,2003-05-20
11226,2512721,1,2003-06-07
3315,1695600,5,2004-09-16
16713,2259321,4,2005-07-15
7828,162348,1,2003-04-11
3350,218097,3,2005-08-01
4753,847739,2,2004-11-12
16707,2338871,5,2005-08-21
14827,473233,4,2005-02-16
13651,260534,1,2005-10-11
4306,2572102,4,2005-02-13
3489,962188,4,2002-08-07
15471,582641,3,2005-11-09
12861,379787,5,2005-02-26
12581,1347814,3,2004-12-07
17169,206175,1,2005-11-28
518,1971566,4,2005-09-25
5317,2045189,5,2005-04-15
3925,1991863,3,2003-12-17
4043,900050,4,2004-01-23
4472,2474123,4,2004-11-08
12838,1841563,4,2005-08-09
2200,1273680,1,2004-05-16
15062,95596,3,2005-10-11
5775,76497,3,2005-03-12
17339,1880535,3,2002-07-06
5071,87674,4,2005-09-25
16033,416653,5,2005-10-31
12517,1619240,1,2004-11-06
4159,15737,3,2005-06-22
1073,526936,4,2005-11-14
8793,1314255,5,2004-06-28
313,591194,4,2005-07-18
7780,124196,3,2005-09-18
1220,2222371,4,2005-01-19
15393,955896,5,2005-08-09
16997,594630,4,2004-08-29
11752,1977373,3,2004-08-15
16357,1981333,3,2005-08-27
10467,2615722,3,2005-05-17
8571,835473,5,2004-03-30
16930,1800872,2,2003-03-11
7613,1652582,3,2005-05-29
5760,1553741,5,2005-07-22
11985,1877699,3,2004-05-22
9242,1226959,4,2005-11-29
13471,2221050,3,2004-11-04
10485,16146,3,2004-11-15
6859,2498929,4,2004-07-12
4545,1034379,4,2004-09-04
1962,1908191,4,2005-03-06
9415,532861,3,2005-07-12
15393,1614749,3,2005-07-17
5695,2045477,4,2004-12-30
12582,1578505,3,2005-03-29
